股票代號,股票名稱
735981,華星光元大54購03
735994,弘塑凱基54購03
735995,宇峻凱基54購02
735998,鈊象凱基54購02
736006,宏碁資統一57購01
736009,元債20元大55購01
736010,元債20元大56購01
736011,台特化元大56購01
736025,昇達科永豐54購01
736027,茂綸永豐54購01
736028,神準永豐54購01
736039,元債20凱基56購02
736047,聖暉*凱基54購01
736052,均華國票54購01
736065,新應材元大54購04
736079,台半統一57購01
736081,均華統一63購02
736082,均豪統一61購01
736083,宏碁資統一57購02
736084,昇達科統一59購03
736085,金居統一57購01
736086,創惟統一59購02
736087,閎康統一57購01
736088,閎康統一57購02
736090,台燿元富57購01
736097,茂綸永豐54購02
736115,均華國票54購02
736116,旺矽國票57購01
736124,均華群益56購01
736125,旺矽群益56購01
736128,高端群益54購01
736129,新應材群益54購01
736138,旺矽富邦54購01
736153,台燿統一61購01
736154,立碁統一61購01
736155,均華統一57購03
736156,均華統一5C購02
736157,旺矽統一59購02
736158,金居統一59購01
736159,金居統一59購02
736160,金居統一62購01
736161,閎康統一59購01
736162,順達統一57購02
736163,聖暉*統一57購01
736164,綠界*統一57購01
736169,旺矽元大54購03
736177,富喬元大57購01
736185,弘塑群益54購03
736188,旺矽群益57購01
736210,良維元大57購02
736216,智通*元大57購01
736238,中光電統一57購02
736239,元太統一57購01
736241,宜特統一57購01
736242,宜特統一59購01
736243,宜特統一61購01
736244,金居統一61購01
736245,信紘科統一57購02
736247,原相統一57購01
736248,家登統一57購01
736249,家登統一61購01
736250,廣運統一57購01
736251,環球晶統一57購02
736256,台燿凱基54購02
736258,良維凱基57購01
736287,信立統一57購02
736288,華景電統一57購02
736296,僑威國票54購01
736306,安國國票55購01
736307,安國國票57購01
736311,聯合國票56購01
736320,富喬凱基55購02
736322,雍智凱基55購01
736323,雙鴻凱基55購02
736330,金居元大54購01
736331,信立元大54購02
736335,富喬元大55購04
736337,華景電元大54購01
736338,雍智元大54購02
736346,立碁統一59購01
736347,安國統一57購01
736348,安國統一57購02
736349,安國統一63購01
736350,安國統一65購01
736351,安國統一66購01
736352,安國統一67購01
736353,安國統一67購02
736354,安國統一67購03
736355,金居統一57購02
736356,宸曜統一57購01
736357,神盾統一57購04
736358,創惟統一57購02
736359,湧德統一57購03
736360,閎康統一5B購01
736361,群翊統一57購02
736362,綠界*統一57購02
736367,安國群益54購01
736368,金居群益54購01
736378,金居元富54購01
736399,旺矽凱基56購01
736400,昇達科凱基55購01
736401,信立凱基55購01
736403,富喬凱基57購01
736405,僑威凱基54購01
736411,旺矽群益57購02
736421,波若威永豐57購01
736427,M31統一61購03
736428,立碁統一59購02
736429,宏捷科統一57購03
736430,宏捷科統一59購01
736431,宏捷科統一61購01
736432,東捷統一57購01
736433,波若威統一59購04
736434,信紘科統一59購02
736435,泰茂統一57購01
736436,晶呈統一59購01
736437,智通*統一57購02
736438,閎康統一56購03
736439,順達統一59購04
736440,精材統一56購02
736441,廣運統一56購01
736442,環球晶統一57購03
736443,雙鴻統一62購02
736444,穩懋統一61購01
736447,宏捷科元富54購01
736452,晶呈元富54購01
736472,智通*富邦54購01
736474,中美晶統一5A購01
736475,立碁統一59購03
736476,系微統一5B購01
736477,神盾統一5A購01
736478,新盛力統一67購01
736479,漢磊統一61購01
736480,廣運統一61購01
736483,新盛力永豐54購01
736488,鑫科永豐54購01
736489,M31元大54購01
736495,良維元大54購04
736496,信立元大55購02
736501,神盾元大54購02
736503,鈊象元大54購01
736505,萬潤元大54購01
736506,雍智元大57購01
736518,元債20元富57購01
736523,新盛力元富54購01
736524,新盛力元富57購01
736528,環球晶元富54購01
736536,高端凱基54購01
736538,智通*凱基54購01
736540,精材凱基54購01
736559,智通*元大54購01
736561,華景電元大54購02
736567,精材元大54購01
736576,桓達永豐54購01
736581,信驊富邦54購02
736584,宏捷科統一57購04
736585,振曜統一59購02
736586,神盾統一5C購01
736587,漢磊統一58購01
736593,旺矽群益57購03
736604,元債20凱基67購01
736621,宏捷科元富54購02
736627,德微元富54購01
736640,弘塑元大54購04
736641,弘塑元大56購03
736649,波若威元大54購02
736650,信驊元大54購03
736653,新應材元大54購05
736660,雙鴻元大54購01
736672,良維凱基54購03
736721,大宇資凱基53購01
736722,信驊凱基54購01
736735,力旺統一57購01
736736,力旺統一61購01
736737,千附精統一57購01
736738,山富統一57購01
736739,安國統一57購03
736740,安國統一59購01
736741,安國統一61購01
736742,信立統一57購03
736743,神盾統一57購05
736748,萬潤富邦54購01
736750,力旺元大57購01
736756,波若威元大55購01
736757,信驊元大53購01
736765,精材元大53購01
736773,信立元富53購02
736774,南俊元富53購01
736775,美琪瑪元富54購01
736779,安國中信53購01
736780,安國中信54購01
736786,安國永豐53購01
736787,波若威永豐54購01
736788,信驊永豐53購02
736790,常珵永豐53購01
736792,萬潤永豐57購01
736793,雍智永豐54購01
736795,華星光兆豐57購01
736799,新漢國票53購01
736800,新漢國票54購01
736812,華星光凱基53購01
736817,鑫科凱基53購01
736825,信驊元大53購02
736828,華星光元大53購02
736833,大樹統一57購01
736834,中光電統一59購01
736846,威剛永豐53購01
736852,中光電群益53購01
736853,良維群益53購02
736855,華星光群益56購01
736856,新漢群益54購01
736862,波若威元大53購01
736864,華星光元大53購03
736880,昇達科國票53購01
736883,華星光統一57購01
736884,穩懋統一57購03
736888,元太富邦53購04
736891,鈊象富邦53購03
736893,營邦富邦53購01
736895,宏捷科元富53購02
736903,華星光永豐53購03
736904,萬潤永豐54購02
736914,波若威元大54購03
736915,金居元大53購01
736916,金居元大53購02
736918,南俊元大53購01
736921,智通*元大56購01
736922,華星光元大56購01
736926,精材元大53購02
736930,中光電統一57購03
736931,台燿統一57購02
736932,台燿統一57購03
736933,系統電統一59購02
736934,金居統一5B購01
736935,前鼎統一5B購01
736936,建榮統一57購01
736937,常珵統一57購01
736938,晶呈統一5B購01
736948,華星光凱基53購02
736951,精材凱基54購02
736960,元太群益56購01
736963,金居群益53購03
736964,金居群益54購02
736972,順達兆豐54購01
736975,IET凱基53購01
736976,IET凱基56購01
736978,中光電凱基53購01
736982,弘塑凱基56購02
736987,智通*凱基56購01
736989,精材凱基53購02
736994,中光電統一57購04
736995,南俊統一57購03
736996,華星光統一56購03
736997,華景電統一59購01
737003,良維元大56購01
737004,波若威元大56購01
737009,智通*元大53購01
737011,華星光元大56購02
737015,中美晶國票59購01
737019,建榮國票53購01
737021,智通*國票53購03
737027,IET永豐54購01
737028,中光電永豐53購02
737033,良維中信53購01
737038,IET國票55購01
737041,中光電國票54購02
737042,中光電國票55購01
737044,元太國票54購01
737048,旺矽國票54購01
737050,建榮國票55購01
737051,茂訊國票58購01
737052,博智國票54購01
737058,營邦元富55購01
737068,精材永豐54購01
737071,中光電元大54購01
737078,神盾元大58購01
737080,智通*元大54購03
737085,中光電統一57購05
737086,良維統一62購01
737087,創惟統一54購02
737088,富喬統一5A購02
737092,良維富邦55購01
737093,富喬富邦54購01
737106,IET群益58購01
737113,僑威群益54購01
737116,台燿凱基54購03
737118,旺矽凱基54購03
737120,建榮凱基54購01
737121,神盾凱基58購01
737127,波若威元大58購01
737128,信立元大54購03
737129,信驊元大56購01
737132,智通*元大56購02
737133,華星光元大54購04
737137,台燿兆豐54購02
737138,良維兆豐54購01
737147,富喬永豐58購01
737149,雙鴻永豐54購01
737150,世禾統一58購01
737151,台燿統一57購04
737152,正基統一58購02
737153,正基統一5A購01
737154,印能統一58購01
737155,合騏統一58購01
737156,宏捷科統一58購02
737157,旺矽統一58購03
737158,南俊統一58購01
737159,茂綸統一58購01
737160,泰茂統一57購02
737161,富喬統一5A購03
737162,華星光統一58購01
737163,新應材統一59購01
737164,精材統一58購02
737165,環球晶統一58購01
737166,穩懋統一58購01
737169,富喬群益54購02
737172,宏捷科永豐54購01
737173,良維永豐54購01
737175,富喬永豐55購02
737177,華星光永豐55購01
737178,順達永豐54購01
737184,新應材第一58購01
737185,波若威兆豐54購01
737186,富喬兆豐58購01
737187,華景電兆豐54購01
737188,大江國票56購01
737194,創惟國票54購01
737195,智通*國票56購01
737196,智通*國票58購01
737197,智通*國票59購01
737198,智通*國票5B購01
737201,昇達科富邦54購01
737202,正基統一57購01
737203,昇達科統一57購01
737204,富喬統一57購03
737205,智通*統一57購03
737210,智通*凱基55購01
737211,聯合凱基56購01
737214,南俊元大54購01
737216,雍智元大54購03
737223,台燿群益58購01
737229,宏捷科國票54購01
737230,良維國票56購01
737242,信驊凱基54購02
737249,精材凱基54購03
737251,宏捷科富邦54購01
737255,晶呈元富58購01
737257,正淩永豐55購01
737261,譜瑞永豐54購01
737267,系統電元大56購01
737270,富喬元大55購05
737276,台燿群益58購02
737278,信立群益55購01
737284,鈊象兆豐54購01
737285,元債20元大57購01
737286,元債20元大58購01
737289,良維元大54購05
737292,雍智元大58購01
737294,環球晶元大54購01
737295,環球晶元大58購01
737297,譜瑞元大54購01
737299,信驊第一58購01
737319,大宇資統一58購01
737320,元太統一58購02
737321,立碁統一5C購01
737322,合晶統一58購01
737323,合騏統一58購02
737324,宏捷科統一57購05
737325,系微統一58購01
737326,良維統一57購01
737327,欣銓統一57購02
737328,美琪瑪統一58購02
737329,創惟統一57購03
737330,創惟統一58購02
737331,晶呈統一58購01
737332,華星光統一58購02
737333,新復興統一57購02
737334,萬泰科統一58購01
737335,廣明統一58購02
737336,雙鴻統一58購03
737337,穩懋統一58購02
737338,譜瑞統一57購01
737350,勤凱元富54購01
737352,良維永豐55購01
737354,僑威永豐55購01
737359,譜瑞永豐54購02
737361,系統電群益54購01
737368,晟田群益54購01
737372,凡甲凱基54購01
737374,台特化凱基54購03
737376,信立凱基54購01
737377,信驊凱基54購03
737384,大江國票54購01
737385,光焱國票54購01
737389,茂綸國票55購01
737392,波若威富邦54購01
737394,譜瑞富邦54購01
737395,譜瑞富邦54購02
737396,譜瑞富邦55購01
737399,信紘科元大54購01
737404,環球晶元大58購02
737416,華星光永豐54購02
737418,精測永豐54購01
737421,新應材兆豐54購01
737424,富喬國票54購02
737425,雍智國票54購01
737426,精材國票56購01
737427,元太凱基55購01
737428,台燿凱基55購01
737430,生合凱基54購01
737431,宏捷科凱基54購01
737434,華星光凱基54購01
737435,新應材凱基54購03
737437,僑威凱基54購02
737450,旺矽群益56購02
737468,擎亞群益56購01
737480,南俊元大54購02
737482,閎康元大54購01
737484,萬泰科元大54購01
737487,環球晶元大58購03
737490,譜瑞元大57購01
737491,中美晶元富55購01
737493,弘塑元富55購01
737495,均豪元富55購01
737498,群翊元富54購01
737499,群翊元富54購02
737504,元太永豐54購01
737508,環球晶永豐54購01
737510,新應材第一58購02
737511,僑威兆豐54購01
737512,雙鴻兆豐54購01
737517,宏捷科國票58購01
737518,振曜國票56購01
737519,高鋒國票54購01
737525,系統電群益54購02
737526,良維群益54購01
737527,晟田群益54購02
737529,萬泰科群益55購01
737533,雙鴻國泰54購01
737541,精測元富55購01
737545,精測富邦54購01
737548,華景電永豐54購01
737549,順達永豐54購02
737556,萬泰科凱基54購01
737560,雙鴻凱基54購01
737563,台燿元大54購05
737566,系統電元大54購01
737568,波若威元大54購04
737571,湧德元大54購01
737572,萬泰科元大54購02
737575,雙鴻元大54購02
737577,譜瑞元大54購02
737579,良維凱基56購01
737581,博智凱基54購01
737582,新應材凱基54購04
737584,僑威凱基54購03
737586,雙鴻凱基54購02
737593,博智群益54購01
737594,富喬群益54購04
737595,新應材群益54購02
737600,台燿永豐55購01
737606,富喬國票56購01
737611,良維元大54購06
737612,信驊元大54購04
737613,富喬元大54購05
737616,僑威元大54購03
737617,精材元大54購02
737621,雙鴻元大54購03
737622,譜瑞元大54購03
737624,元太群益54購01
737627,金居群益54購04
737628,博智群益54購02
737629,湧德群益55購01
737631,新應材群益54購03
737633,聖暉*群益54購01
737635,譜瑞群益54購01
737637,金居凱基54購01
737656,金居元大54購02
737657,建榮元大54購01
737661,精材元大54購03
737665,環球晶元大54購02
737667,雙鴻元大54購04
737668,譜瑞元大54購04
737669,金居富邦54購01
737671,雙鴻富邦55購01
737672,良維國票54購01
737675,建榮國票58購01
737680,博智永豐54購01
737685,譜瑞永豐54購03
737687,金居元富55購01
737688,博智元富55購01
737692,系統電永豐56購01
737693,神盾永豐54購01
737696,雙鴻永豐54購02
737699,台燿兆豐54購03
737700,旺矽兆豐54購01
737701,譜瑞兆豐58購01
737704,原相群益56購01
737705,富喬群益56購01
737716,台燿富邦54購02
737717,昇達科富邦54購02
737723,博智凱基54購02
737729,世禾元大54購01
737731,台燿元大54購06
737737,富喬元大54購06
737740,僑威元大54購04
737744,中光電凱基55購01
737745,世禾凱基54購01
737747,旺矽凱基56購02
737754,譜瑞凱基54購01
737755,中光電元大54購02
737757,台燿元大54購07
737768,中光電群益54購01
737769,弘塑群益56購01
737773,旺矽群益55購01
737776,博智群益54購03
737777,晶呈群益54購01
737779,新應材群益56購01
737784,中探針國票56購01
737787,旺矽國票56購01
